Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AveragePageDuration,EngagementScore,Revenue
1,56.0,0,0.0,11,191.0,0.0,0.018181818,0.0,0.0,May,2,2,2,4,New_Visitor,True,12,247.0,20.583333333333332,247.0,0
5,58.0,0,0.0,10,657.2619048,0.0,0.004166667,0.0,0.0,Mar,1,1,2,2,New_Visitor,False,15,715.2619048,47.68412698666667,715.2619048,0
3,46.9,0,0.0,26,561.4,0.0,0.007142857,53.88782441,0.0,Nov,2,5,1,5,New_Visitor,False,29,608.3,20.975862068965515,608.3,1
0,0.0,0,0.0,22,555.8666667,0.00952381,0.019047619,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,22,555.8666667,25.266666668181816,555.8666667,0
0,0.0,0,0.0,20,769.5,0.0,0.052,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,20,769.5,38.475,769.5,0
0,0.0,0,0.0,10,108.9166667,0.02,0.04,0.0,0.0,Nov,2,4,1,10,Returning_Visitor,False,10,108.9166667,10.89166667,108.9166667,0
2,67.5,0,0.0,65,1828.733333,0.002985075,0.018017058,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,67,1896.233333,28.30199004477612,1896.233333,0
5,77.1,6,60.3,5,944.8,0.0,0.015384615,0.0,0.0,Sep,2,2,3,2,New_Visitor,False,16,1082.1999999999998,67.63749999999999,1082.1999999999998,0
0,0.0,0,0.0,53,952.1598198,0.015839126,0.037802052,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,True,53,952.1598198,17.965279618867925,952.1598198,0
13,112.2666667,0,0.0,49,1503.490909,0.0,0.003508772,0.0,0.0,Mar,2,2,2,2,New_Visitor,False,62,1615.7575757000002,26.060606059677422,1615.7575757000002,0
6,43.1,0,0.0,56,1056.15,0.026502732,0.055331772,4.163259563,0.2,May,3,2,4,4,Returning_Visitor,False,62,1099.25,17.72983870967742,1099.25,0
0,0.0,0,0.0,3,1.0,0.133333333,0.133333333,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,3,1.0,0.3333333333333333,1.0,0
0,0.0,0,0.0,3,400.6666667,0.0,0.05,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,3,400.6666667,133.55555556666667,400.6666667,0
5,55.5,0,0.0,63,1656.316667,0.004166667,0.015989583,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,68,1711.816667,25.173774514705883,1711.816667,0
4,69.66666667,1,23.0,161,6524.035369,0.005050505,0.013944826,45.41882207,0.0,Nov,2,2,3,2,Returning_Visitor,False,166,6616.70203567,39.85965081728916,6616.70203567,1
0,0.0,0,0.0,47,1230.368182,0.004347826,0.020724638,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,47,1230.368182,26.178046425531914,1230.368182,0
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,Dec,2,10,1,8,New_Visitor,False,16,743.75,46.484375,743.75,0
0,0.0,0,0.0,9,232.8333333,0.033333333,0.046666667,0.0,0.0,May,1,1,3,1,Returning_Visitor,False,9,232.8333333,25.870370366666666,232.8333333,0
0,0.0,0,0.0,5,56.0,0.04,0.08,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,5,56.0,11.2,56.0,0
0,0.0,1,0.0,16,503.0,0.0,0.037647059,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,17,503.0,29.58823529411765,503.0,0
10,261.5,1,55.5,122,3411.955853,0.01056,0.029876364,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,133,3728.955853,28.03726205263158,3728.955853,1
0,0.0,0,0.0,16,196.3333333,0.0125,0.023958333,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,16,196.3333333,12.27083333125,196.3333333,0
0,0.0,0,0.0,39,1867.033333,0.0,0.020512821,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,39,1867.033333,47.872649564102566,1867.033333,0
0,0.0,2,110.8666667,67,3264.128466,0.01352657,0.021901262,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False,69,3374.9951327,48.91297293768116,3374.9951327,0
0,0.0,0,0.0,23,760.25,0.0,0.009090909,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,23,760.25,33.05434782608695,760.2499999999999,0
1,29.5,0,0.0,41,1119.541667,0.009756098,0.035656214,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,42,1149.041667,27.358134928571427,1149.041667,0
0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,Feb,2,2,1,2,Returning_Visitor,False,4,135.5,33.875,135.5,0
0,0.0,0,0.0,21,795.3611111,0.041269841,0.058571429,0.0,0.0,Dec,1,2,1,3,Returning_Visitor,False,21,795.3611111,37.87433862380952,795.3611110999999,0
0,0.0,0,0.0,20,691.75,0.0,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,20,691.75,34.5875,691.75,0
0,0.0,2,232.7333333,23,1669.024978,0.0,0.016333333,0.0,0.0,June,3,2,4,2,Returning_Visitor,False,25,1901.7583112999998,76.07033245199999,1901.7583112999996,0
0,0.0,0,0.0,5,164.0,0.04,0.08,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,5,164.0,32.8,164.0,0
9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0.0,Nov,2,2,1,2,Returning_Visitor,False,242,6837.2184228,28.252968689256196,6837.2184228,1
2,67.75,0,0.0,11,417.9892857,0.016666667,0.043148148,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,13,485.7392857,37.36456043846154,485.7392857,0
3,52.33333333,0,0.0,2,291.0,0.0,0.04,0.0,0.0,May,2,2,7,3,New_Visitor,False,5,343.33333333,68.666666666,343.33333332999996,0
5,59.0,0,0.0,3,44.66666667,0.0,0.025,0.0,0.0,Mar,2,4,6,2,Returning_Visitor,True,8,103.66666667,12.95833333375,103.66666667,0
0,0.0,0,0.0,8,607.0,0.0375,0.0625,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,8,607.0,75.875,607.0,0
2,20.2,0,0.0,7,114.5333333,0.0,0.05,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,9,134.7333333,14.970370366666666,134.7333333,0
0,0.0,0,0.0,17,308.25,0.023529412,0.064705882,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,17,308.25,18.13235294117647,308.25,0
2,41.5,0,0.0,43,4215.961111,0.009302326,0.022170543,0.0,0.0,Dec,2,10,2,1,Returning_Visitor,False,45,4257.461111,94.6102469111111,4257.461111,0
7,349.775,7,145.5,122,7532.511111,0.004615385,0.029612768,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,136,8027.786110999999,59.027839051470586,8027.786110999999,0
0,0.0,0,0.0,26,1380.833333,0.0,0.018055556,0.0,0.0,May,2,6,4,13,Returning_Visitor,False,26,1380.833333,53.10897434615385,1380.833333,0
0,0.0,0,0.0,15,1506.916667,0.004444444,0.033015873,0.0,0.0,Nov,1,8,2,11,Returning_Visitor,False,15,1506.916667,100.46111113333333,1506.916667,0
9,406.4166667,0,0.0,21,352.4166667,0.026923077,0.051538462,0.0,0.0,May,3,2,3,1,Returning_Visitor,True,30,758.8333334,25.294444446666667,758.8333334,0
2,35.3,0,0.0,2,20.1,0.0,0.0,40.27815244,0.0,Sep,2,2,1,6,New_Visitor,False,4,55.4,13.85,55.4,1
5,129.5,0,0.0,13,1507.333333,0.016666667,0.028125,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,18,1636.833333,90.93518516666667,1636.833333,0
2,131.5,0,0.0,26,1960.475,0.007407407,0.024074074,33.69233226,0.0,Nov,1,1,1,2,Returning_Visitor,False,28,2091.975,74.71339285714285,2091.975,1
0,0.0,0,0.0,11,507.3333333,0.0,0.018181818,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,11,507.3333333,46.121212118181816,507.3333333,0
14,200.4166667,0,0.0,7,72.41666667,0.0,0.004761905,0.0,0.0,Dec,8,13,9,20,Other,False,21,272.83333337,12.992063493809523,272.83333337,0
0,0.0,0,0.0,28,1344.458333,0.007142857,0.032380952,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,28,1344.458333,48.016369035714284,1344.458333,0
0,0.0,0,0.0,7,70.0,0.0,0.028571429,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,7,70.0,10.0,70.0,0
0,0.0,0,0.0,6,36.0,0.066666667,0.133333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,6,36.0,6.0,36.0,0
0,0.0,0,0.0,16,371.5,0.0125,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,16,371.5,23.21875,371.5,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,6,222.0,0.0,0.04,87.9029606,0.0,Dec,8,13,9,20,Other,False,6,222.0,37.0,222.0,1
1,6.0,0,0.0,20,739.8333333,0.019047619,0.030952381,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,21,745.8333333,35.51587301428572,745.8333333,0
0,0.0,0,0.0,6,116.5,0.0,0.066666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,6,116.5,19.416666666666668,116.5,0
1,10.0,2,108.0,89,2114.083333,0.0,0.011685393,0.0,0.2,May,4,2,1,4,Returning_Visitor,False,92,2232.083333,24.26177535869565,2232.083333,0
1,45.0,0,0.0,10,413.0,0.0,0.009090909,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,11,458.0,41.63636363636363,457.99999999999994,0
0,0.0,0,0.0,10,338.5,0.0,0.02,32.382,0.0,May,2,2,2,1,Returning_Visitor,False,10,338.5,33.85,338.5,1
1,52.4,0,0.0,13,447.2,0.0,0.007692308,42.30391708,0.0,Aug,1,1,1,20,Returning_Visitor,True,14,499.59999999999997,35.68571428571428,499.59999999999997,1
3,50.0,0,0.0,13,796.0,0.0,0.013333333,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,16,846.0,52.875,846.0,0
2,23.8,0,0.0,6,135.2,0.0,0.025,0.0,0.0,Sep,2,5,3,1,New_Visitor,False,8,159.0,19.875,159.0,0
0,0.0,0,0.0,24,654.0666667,0.0,0.001449275,0.0,0.8,May,3,2,1,2,Returning_Visitor,False,24,654.0666667,27.252777779166667,654.0666667,0
2,33.5,0,0.0,23,833.6695513,0.009090909,0.012947658,29.38287135,0.0,Dec,2,2,1,2,Returning_Visitor,False,25,867.1695513,34.686782052,867.1695513,1
8,269.0416667,3,64.5,171,6400.430101,0.006967985,0.017556729,4.213364204,0.0,Nov,1,1,1,1,Returning_Visitor,False,182,6733.9717677,36.999844877472526,6733.9717677,1
0,0.0,0,0.0,5,71.0,0.0,0.04,0.0,0.0,May,4,1,1,2,Returning_Visitor,True,5,71.0,14.2,71.0,0
0,0.0,0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0.0,Nov,1,8,2,6,New_Visitor,True,21,1051.166667,50.05555557142857,1051.166667,1
0,0.0,0,0.0,4,99.0,0.0,0.05,0.0,0.4,May,1,1,7,2,Returning_Visitor,False,4,99.0,24.75,99.0,0
3,42.0,0,0.0,31,3121.369048,0.002857143,0.009285714,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,34,3163.369048,93.04026611764706,3163.369048,0
0,0.0,0,0.0,18,849.5416667,0.0,0.00875,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,18,849.5416667,47.19675926111111,849.5416667,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,2,10,Other,False,1,0.0,0.0,0.0,0
15,182.7,0,0.0,60,632.25,0.005882353,0.011960784,0.0,0.0,Oct,4,2,1,3,Returning_Visitor,False,75,814.95,10.866000000000001,814.9500000000002,0
0,0.0,0,0.0,8,93.0,0.0,0.05,0.0,0.0,Dec,2,5,3,1,Returning_Visitor,False,8,93.0,11.625,93.0,0
10,750.75,3,80.0,49,1088.05,0.011320755,0.021069182,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,62,1918.8,30.948387096774194,1918.8,0
6,200.2222222,2,126.0,146,7253.676493,0.006570513,0.020305773,5.942025641,0.4,May,2,2,3,1,Returning_Visitor,False,154,7579.8987152,49.220121527272724,7579.898715199999,0
3,16.0,0,0.0,24,1004.383333,0.0,0.023076923,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,27,1020.383333,37.79197529629629,1020.3833329999999,0
1,18.25,0,0.0,82,2796.316667,0.005185185,0.019584736,0.0,0.0,Nov,2,2,1,6,Returning_Visitor,False,83,2814.566667,33.910441771084336,2814.566667,0
1,33.5,1,15.75,28,1421.25,0.004597701,0.040229885,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,30,1470.5,49.016666666666666,1470.5,0
5,53.0,1,97.0,66,4891.972222,0.0,0.002159624,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,72,5041.972222,70.02739197222223,5041.972222,0
0,0.0,0,0.0,24,607.9666667,0.0,0.004166667,19.47465798,0.0,Nov,4,1,1,2,New_Visitor,False,24,607.9666667,25.331944445833333,607.9666667,1
0,0.0,0,0.0,12,218.5,0.0,0.045833333,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,12,218.5,18.208333333333332,218.5,0
1,0.0,1,313.0,6,135.5,0.028571429,0.085714286,0.0,1.0,May,2,2,7,2,Returning_Visitor,True,8,448.5,56.0625,448.5,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,2,0.0,0.0,0.0,0
9,161.25,0,0.0,106,2709.522357,0.0,0.022650186,0.0,0.0,Nov,2,5,4,2,Returning_Visitor,False,115,2870.772357,24.96323788695652,2870.772357,0
4,118.9032258,6,104.5,111,2748.624538,0.005420054,0.006678351,119.6414737,0.0,May,1,1,2,3,Returning_Visitor,False,121,2972.0277638000002,24.562212923966943,2972.0277638000002,0
1,0.0,0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,15,1125.875,75.05833333333334,1125.875,0
0,0.0,0,0.0,13,635.3333333,0.0,0.009090909,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,13,635.3333333,48.871794869230776,635.3333333,0
1,3.0,2,373.0,6,66.83333333,0.0,0.0125,0.0,0.0,Mar,2,4,1,8,New_Visitor,False,9,442.83333333,49.20370370333333,442.83333332999996,0
0,0.0,0,0.0,26,655.7833333,0.003846154,0.013782051,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,26,655.7833333,25.222435896153847,655.7833333,0
1,47.0,0,0.0,19,881.1666667,0.0,0.005882353,0.0,0.0,May,2,2,6,4,New_Visitor,False,20,928.1666667,46.408333334999995,928.1666667,0
5,78.4,0,0.0,35,706.4,0.024561404,0.039824561,26.5455,0.0,May,3,2,1,2,Returning_Visitor,True,40,784.8,19.619999999999997,784.8,0
0,0.0,0,0.0,3,103.6,0.0,0.033333333,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,3,103.6,34.53333333333333,103.6,0
2,126.0,1,6.0,47,1101.803333,0.0,0.002721088,4.406578162,0.0,Nov,2,2,1,4,Returning_Visitor,False,50,1233.803333,24.67606666,1233.803333,0
0,0.0,0,0.0,3,108.0,0.0,0.066666667,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,3,108.0,36.0,108.0,0
0,0.0,0,0.0,27,406.0,0.064285714,0.079166667,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,27,406.0,15.037037037037036,406.0,0
0,0.0,0,0.0,3,13.0,0.066666667,0.133333333,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,3,13.0,4.333333333333333,13.0,0
0,0.0,0,0.0,8,213.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,True,8,213.5,26.6875,213.5,0
0,0.0,0,0.0,4,56.5,0.05,0.1,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,4,56.5,14.125,56.5,0
2,76.76666667,2,9.0,17,1566.2,0.00952381,0.038095238,0.0,0.0,Sep,2,2,3,5,Returning_Visitor,False,21,1651.96666667,78.6650793652381,1651.96666667,0
6,198.6666667,2,89.0,148,8178.226923,0.008732719,0.021205728,6.194287817,0.0,Nov,2,2,1,1,Returning_Visitor,False,156,8465.893589700001,54.26854865192308,8465.893589700001,1
0,0.0,0,0.0,2,0.0,0.1,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,2,0.0,0.0,0.0,0
0,0.0,0,0.0,7,72.25,0.114285714,0.142857143,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,True,7,72.25,10.321428571428571,72.25,0
10,264.9,1,14.8,24,718.9566667,0.0,0.003448276,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,False,35,998.6566667,28.533047619999998,998.6566667,0
0,0.0,0,0.0,11,281.9,0.02,0.04,0.0,0.0,Dec,1,8,1,6,Returning_Visitor,False,11,281.9,25.627272727272725,281.9,0
15,641.5357143,3,298.6666667,13,798.5357143,0.0,0.011594203,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,31,1738.7380953000002,56.08832565483871,1738.7380953000002,0
4,127.0,0,0.0,32,2423.75,0.002777778,0.021296296,23.61948148,0.0,May,1,1,3,4,Returning_Visitor,False,36,2550.75,70.85416666666667,2550.75,1
0,0.0,0,0.0,15,956.3333333,0.013333333,0.046666667,20.13907622,0.0,Nov,2,2,3,1,Returning_Visitor,False,15,956.3333333,63.75555555333334,956.3333333,0
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,2,50.0,25.0,50.0,0
1,5.0,0,0.0,59,1261.166667,0.035380117,0.060877193,0.0,0.6,May,2,2,1,1,Returning_Visitor,False,60,1266.166667,21.102777783333334,1266.166667,0
1,0.0,0,0.0,8,436.0,0.0,0.022222222,0.0,0.0,Mar,2,4,6,1,Returning_Visitor,True,9,436.0,48.44444444444444,436.0,0
0,0.0,0,0.0,5,128.0,0.0,0.04,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,5,128.0,25.6,128.0,0
7,86.75,1,0.0,101,3094.366667,0.000269542,0.014951401,56.72227169,0.0,Nov,2,2,1,2,Returning_Visitor,False,109,3181.116667,29.18455657798165,3181.116667,1
4,60.0,3,37.83333333,21,868.0166667,0.0,0.008,40.72562976,0.0,Dec,1,1,1,2,New_Visitor,False,28,965.8500000299999,34.494642858214284,965.8500000299999,1
2,268.08,0,0.0,13,420.2466667,0.042105263,0.064912281,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,15,688.3266667,45.88844444666667,688.3266667,1
5,103.9,1,15.1,199,7959.909524,0.028594771,0.058447712,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,205,8078.909524,39.40931475121951,8078.909524,0
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,2,11.0,5.5,11.0,0
3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838384,0.0,1.0,May,1,1,3,15,Returning_Visitor,True,59,3067.6023806700005,51.99326068932204,3067.6023806700005,0
1,4.5,3,61.0,145,5577.826456,0.002688695,0.01187122,2.353444628,1.0,May,3,2,3,11,Returning_Visitor,True,149,5643.326456,37.87467420134228,5643.326456,0
1,37.0,0,0.0,81,2533.833333,0.002531646,0.010230908,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,82,2570.833333,31.351626012195123,2570.833333,0
0,0.0,0,0.0,11,251.2916667,0.0,0.011111111,0.0,0.0,Nov,3,2,2,11,Returning_Visitor,True,11,251.2916667,22.844696972727274,251.2916667,0
0,0.0,0,0.0,3,61.5,0.0,0.033333333,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,3,61.5,20.5,61.5,0
11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,10.45977002,0.0,Oct,1,1,3,1,Returning_Visitor,False,70,2297.308427,32.818691814285714,2297.308427,0
1,21.0,0,0.0,16,375.9166667,0.0,0.007142857,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,17,396.9166667,23.34803921764706,396.9166667,0
1,25.0,0,0.0,14,397.0,0.03625,0.047395833,14.9925,0.0,May,1,1,3,3,Returning_Visitor,False,15,422.0,28.133333333333333,422.0,1
9,199.3856838,0,0.0,38,1342.434295,0.0,0.022542075,22.02071582,0.0,Nov,2,2,2,2,Returning_Visitor,True,47,1541.8199788,32.8046804,1541.8199788000002,1
0,0.0,0,0.0,12,429.0,0.0,0.016666667,0.0,0.0,Nov,1,1,3,8,Returning_Visitor,False,12,429.0,35.75,429.0,0
1,0.0,0,0.0,50,1009.430952,0.006,0.017238095,4.803305732,0.0,Nov,1,1,1,10,Returning_Visitor,True,51,1009.430952,19.79276376470588,1009.4309519999999,1
8,52.5,0,0.0,33,2714.958333,0.0,0.02,18.16617631,0.0,Dec,2,2,7,1,Returning_Visitor,False,41,2767.458333,67.49898373170731,2767.4583329999996,0
3,31.2,1,42.4,13,134.45,0.0,0.0125,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,17,208.04999999999998,12.238235294117645,208.04999999999998,0
5,74.75,3,86.75,51,2003.375779,0.0,0.008874272,44.33548922,0.0,Nov,2,2,7,2,Returning_Visitor,False,59,2164.875779,36.69280981355932,2164.875779,0
3,62.14285714,0,0.0,23,1046.916667,0.0,0.004347826,17.37391304,0.0,May,2,2,7,1,Returning_Visitor,True,26,1109.05952414,42.65613554384615,1109.05952414,1
3,29.81515152,0,0.0,189,7190.547947,0.001396161,0.014604116,39.29216261,0.0,Nov,2,2,1,2,Returning_Visitor,False,192,7220.36309852,37.60605780479167,7220.36309852,1
3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,17,578.375,34.02205882352941,578.375,0
0,0.0,0,0.0,4,72.66666667,0.0,0.083333333,0.0,0.4,May,2,2,3,4,Returning_Visitor,False,4,72.66666667,18.1666666675,72.66666667,0
0,0.0,0,0.0,33,2861.966667,0.0,0.034375,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,33,2861.966667,86.72626263636364,2861.966667,0
0,0.0,0,0.0,12,349.5,0.0,0.008333333,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,False,12,349.5,29.125,349.5,0
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,3,19.0,6.333333333333333,19.0,0
2,56.2,0,0.0,102,5978.180357,0.004692308,0.020329446,15.25033754,0.6,May,2,2,3,2,Returning_Visitor,False,104,6034.380357,58.02288804807692,6034.380357,0
5,162.5,1,11.0,82,1164.099635,0.010714286,0.01668402,0.0,0.0,May,3,2,7,2,Returning_Visitor,False,88,1337.599635,15.199995852272728,1337.599635,0
3,41.0,0,0.0,32,1130.84697,0.014705882,0.01806184,0.0,0.0,May,1,1,2,3,Returning_Visitor,True,35,1171.84697,33.481342000000005,1171.8469700000003,0
0,0.0,0,0.0,21,1045.0,0.0,0.031746032,0.0,0.0,May,2,6,2,13,Returning_Visitor,False,21,1045.0,49.76190476190476,1045.0,0
2,83.0,2,40.0,241,5194.79857,0.003101093,0.014304381,0.468406088,0.0,Dec,2,4,1,1,Returning_Visitor,False,245,5317.79857,21.705300285714287,5317.79857,0
3,13.0,0,0.0,16,226.5,0.0,0.013333333,0.0,0.0,Mar,2,5,1,2,Returning_Visitor,False,19,239.5,12.605263157894736,239.5,0
13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0.0,Nov,3,2,1,13,Returning_Visitor,False,186,6294.346374199999,33.84057190430107,6294.346374199999,1
0,0.0,0,0.0,3,127.0,0.0,0.066666667,65.988,0.0,May,2,2,1,11,Returning_Visitor,False,3,127.0,42.333333333333336,127.0,1
0,0.0,0,0.0,19,661.5,0.031578947,0.052631579,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,19,661.5,34.81578947368421,661.5,0
0,0.0,0,0.0,4,66.0,0.0,0.05,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,4,66.0,16.5,66.0,0
2,254.0,1,39.0,95,4990.959524,0.004123711,0.015307716,5.638103093,0.0,May,2,2,1,6,Returning_Visitor,False,98,5283.959524,53.91795432653061,5283.959524,1
4,134.39,1,191.9,24,1592.533333,0.003703704,0.013580247,5.245868726,0.0,Oct,3,2,1,5,Returning_Visitor,False,29,1918.823333,66.1663218275862,1918.8233329999998,0
0,0.0,0,0.0,6,106.0,0.04,0.08,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,6,106.0,17.666666666666668,106.0,0
2,124.0,0,0.0,2,112.8,0.0,0.025,0.0,0.0,Aug,2,2,1,1,New_Visitor,False,4,236.8,59.2,236.8,0
2,51.0,0,0.0,23,637.5,0.0,0.009090909,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,25,688.5,27.54,688.5,0
2,55.0,0,0.0,46,1425.75,0.008888889,0.029259259,0.0,0.4,May,1,1,7,19,Returning_Visitor,False,48,1480.75,30.848958333333332,1480.75,0
4,766.8333333,0,0.0,217,4153.276587,7.09e-05,0.005893497,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,221,4920.1099203,22.262940815837105,4920.1099203,0
4,158.3333333,1,9.0,9,634.2,0.005555556,0.008095238,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,14,801.5333333000001,57.25238095000001,801.5333333000001,0
4,39.58333333,0,0.0,115,2547.717986,0.003478261,0.007207729,13.26221446,0.0,Nov,2,2,4,10,Returning_Visitor,False,119,2587.3013193300003,21.742027893529414,2587.3013193300003,1
1,6.0,0,0.0,2,85.0,0.0,0.066666667,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,3,91.0,30.333333333333332,91.0,0
0,0.0,0,0.0,2,27.0,0.0,0.1,0.0,0.0,Mar,4,1,4,2,Returning_Visitor,False,2,27.0,13.5,27.0,0
0,0.0,0,0.0,25,316.5416667,0.0,0.02,0.0,0.0,Dec,2,2,9,1,Returning_Visitor,False,25,316.5416667,12.661666668,316.5416667,0
3,420.0666667,3,230.7,23,1251.6,0.055172414,0.079310345,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,29,1902.3666666999998,65.59885057586206,1902.3666666999998,0
0,0.0,0,0.0,42,772.625,0.004761905,0.019047619,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,42,772.625,18.395833333333332,772.625,0
0,0.0,0,0.0,20,196.8333333,0.04,0.063333333,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,20,196.8333333,9.841666665,196.8333333,0
2,136.5,0,0.0,8,1261.5,0.0,0.01,0.0,0.0,Dec,8,1,3,2,Returning_Visitor,True,10,1398.0,139.8,1398.0,0
1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False,2,17.2,8.6,17.2,0
3,16.0,6,137.8333333,15,1605.583333,0.011594203,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,24,1759.4166663,73.30902776250001,1759.4166663,1
0,0.0,1,172.0,21,564.5,0.0,0.042965368,0.0,0.8,May,3,3,2,1,Returning_Visitor,False,22,736.5,33.47727272727273,736.5,0
2,40.5,0,0.0,89,1938.996646,0.003863636,0.01808048,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,91,1979.496646,21.752710395604396,1979.496646,0
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,12,1559.1,129.92499999999998,1559.1,0
